u,v,Q_dc_nL_s,Q_h1_real_nL_s,Q_h1_imag_nL_s,amp_h1_nL_s,phase_h1_rad,Q_h2_real_nL_s,Q_h2_imag_nL_s,amp_h2_nL_s,phase_h2_rad,measured_mean_Q_nL_s,measured_amp_h1_nL_s,measured_phase_h1_rad
1071,1366,-0.002491361920373865,-9.935615353646344e-05,0.00018491273330437067,0.00020991513567071481,2.063847467516674,-3.21955374067718e-05,6.246342714083993e-05,7.027255765296906e-05,2.046711766927642,0.004152107831910564,0.0032169464924697052,nan
1071,1298,0.0022567447660489085,0.00013076308644103816,-0.00018172199311746248,0.00022387913604927435,-0.9470514780730315,4.488917559811502e-05,-6.367145592563523e-05,7.790437975857656e-05,-0.9567141500426535,0.002914941311667348,0.00517590148014916,0.8672001229893916
1115,1120,0.007628707848294216,0.000337039265078635,-0.0005936989502084995,0.0006826960595194766,-1.0544701187912522,0.00010547676026533936,-0.00020623568621253637,0.00023164305563436958,-1.0980402693804565,0.015476381013235046,0.7180112651825886,-3.109664263298268
1120,1242,-0.005730177483284063,-0.00016807443503389063,0.00042636215510021106,0.00045829434102294777,1.9462977469119895,-4.3082656875529636e-05,0.00014624267867815243,0.00015245667053433891,1.8572889146494709,0.015719921304124227,,
1120,1158,0.01335888533157876,0.0006357062228964362,-0.0010484707334870761,0.001226137545631884,-1.0257445018477134,0.00020604031566828868,-0.00036603892922455067,0.0004200441755203179,-1.058109279678705,6.70420934592372,0.9118186600395354,0.3847654129531999
1158,1171,0.013358885331579164,0.0008142854164569418,-0.0010834433952029293,0.0013553266506873191,-0.9262900756084514,0.0002857644794359172,-0.00038214253556887666,0.00047717319203648785,-0.9287075731546164,4.1243916996524534,2.5580259847018345,-0.013617583915190634
1161,4300,0.008073683843107308,0.0008928306474968211,-0.000733066043173099,0.001155219627933605,-0.6874501444116394,0.0003517741427940414,-0.00026709144565574924,0.0004416818853892026,-0.6494073641804299,0.006859924061584387,1.7770138473138726,-0.9311559521617083
1161,1171,-0.008073683843107308,-0.0008928306474968196,0.0007330660431730737,0.0011552196279335878,2.45414250917817,-0.0003517741427940422,0.0002670914456557429,0.0004416818853891994,2.492185289409376,0.0144688257388656,4.405776835691722,0.8667130667229159
1171,5503,0.005285201488472664,0.0005125077934511786,-0.00046342849678816545,0.0006909632479253398,-0.7351510463378469,0.00019850750319850812,-0.00016648111457544224,0.0002590775759041821,-0.6978760600633652,,,
1185,1240,-0.010921950834995392,-0.0006290576053848296,0.0008839617884141624,0.0010849432769821934,2.189288001638321,-0.00021375547787435767,0.00031093023223826546,0.0003773181862050075,2.1730638934056326,,,
1185,1242,0.007610976774643517,0.0002877257476516719,-0.0005784832481878864,0.0006460874354882019,-1.1092472605436494,8.518528802222036e-05,-0.00019893747731965033,0.000216408533052038,-1.1662172703764861,0.021944642397728146,0.006627651891051892,nan
1185,1229,0.0033109740603519317,0.0003413318577331589,-0.0003054785402262807,0.00045806612584030793,-0.7300238770344288,0.00012857018985213808,-0.0001119927549186124,0.00017050709918614888,-0.7165959258318152,0.005991077828033405,0.022427195807901812,1.4813265388697772
1229,1231,0.006005472177105508,0.0005810285911340398,-0.0005406611595506563,0.0007936678859333212,-0.7494256336230466,0.00021864262650946273,-0.00019632311698441297,0.00029384922050165784,-0.7316635506242227,,,
1231,1282,0.005659618239006355,0.0004031949202336492,-0.0004565432290403897,0.0006090959396391052,-0.8473705154960235,0.0001513514174848291,-0.00015836833521622534,0.00021906113569920556,-0.8080499881204476,0.027505489413293466,0.012854969224958717,-0.1375394102948626
1231,1236,0.0003458539380993295,0.00022098733151358285,-9.230152477034767e-05,0.00023948898130065455,-0.39565245369301183,8.639188543952437e-05,-4.1393723923529664e-05,9.579665051583639e-05,-0.44681998960983066,0.02256222038863413,0.004140698897882964,-1.851955220580605
1236,1298,-0.008346761533334702,-0.0005536893118907149,0.0006759238000446608,0.0008737533047541668,2.2571111183891346,-0.0002007349824649236,0.00023571195712059743,0.00030960403730380447,2.2762251301563508,,,
1236,1552,0.008692615471433981,0.0008614455113202272,-0.0007840137534947193,0.00116480295957842,-0.7383750135080088,0.000325665987553282,-0.0002835349853031308,0.00043179905435271744,-0.7163502988367157,0.024115344035743592,0.03808113937456902,0.609018102430054
1242,1262,0.0018807992913594726,0.0002986811870957722,-0.00018932143268777003,0.0003536284157132873,-0.5649437046026564,0.00012126841615110096,-7.00170602546826e-05,0.0001400300592105297,-0.5236155205980776,0.014184288115895638,0.008175134776131484,0.6403609451138609
1262,5528,0.003533619225925469,0.00037977304398931504,-0.0003050142236255722,0.0004870946946486081,-0.6766579297683885,0.00015279799633748122,-0.00010674320045415358,0.00018639028549778162,-0.6097792406412696,0.012128602536258658,0.0019030248226668829,0.1961661511039973
1262,1282,-0.0016528199345661162,1.4808641753200158e-05,9.88726878993331e-05,9.997551841832856e-05,1.4221265844876678,1.1457073617812872e-05,2.976998436641265e-05,3.189853452841427e-05,1.2034153442038156,0.015301686496633651,0.014149602180713015,nan
1282,1293,0.004006798304440364,0.0006086229157718951,-0.00038741310802566965,0.0007214643233541022,-0.5668550610560067,0.0002486291115170695,-0.00013930277343402906,0.0002849942065730106,-0.5107040679107608,0.018250718976209664,0.03459422673064815,0.11970934067539211
1293,5536,0.08567321682712134,0.006436498136039046,-0.006693497836210371,0.009286087525895232,-0.8049691432811764,0.002535917713972982,-0.00225628006488354,0.0033943597898915823,-0.7271115657489781,0.16300635154331403,0.13579420239745835,0.7131579649970028
1293,1597,-0.08166641852268139,-0.005591353789014103,0.006272228718764326,0.008402624012438874,2.2988653623278834,-0.002180264029682327,0.0021059908740743223,0.003031294904955792,2.3735209732611344,,,
1298,1382,-0.00609001676728585,-0.0003459844149793872,0.0004787370717370639,0.0005906728360641002,2.196596846752216,-0.00012208221423104328,0.0001654075176575891,0.00020558140462892063,2.206617972894842,0.0366072375341269,0.011508496164181588,nan
1309,1313,0.016462477573282362,0.0006810855730760228,-0.0012775455017943165,0.0014477569088100345,-1.081004791220856,0.00020163745321921645,-0.00044233145924256137,0.0004861221887307608,-1.1430869700236916,0.049649557805379524,0.032922089717941465,0.40838579065401376
1313,1394,0.01646247757328233,0.0007322183198945969,-0.0012975336488820505,0.0014898782628021776,-1.0570288203781288,0.00022101463795170054,-0.0004524840142317799,0.0005035764622420579,-1.116433441456151,0.05921696285624588,0.027066681459114242,-0.1213865066648032
1339,1357,-0.009424448629560057,-0.0002931115898279284,0.0005744851717934938,0.0006449400101575772,2.042583382225616,-0.0001293614372420223,0.00017051057720156995,0.00021402859244253845,2.219823844372652,,,
1339,1394,0.02466810520406763,0.0010330542636672365,-0.0018001745419096865,0.0020755311351605414,-1.0498166597486496,0.0003570837416428178,-0.0006016800017188798,0.0006996625065087208,-1.0351863419778586,0.151746959989543,0.026399137570424867,0.43274472401468944
1357,1479,-0.003511146072219084,9.998785375746664e-06,0.00011887180318677872,0.00011929158101838746,1.4868798413173068,-2.399390530410135e-05,1.3851670688055637e-05,2.7705166893424817e-05,2.6180319196803437,0.06020550048373158,0.029126137051948598,-2.0161427230962286
1366,1380,0.017486986129515648,0.000889919846390952,-0.0014068284335163968,0.0016646692086870274,-1.00677071643028,0.00028297736231378684,-0.000494567539975797,0.0005698010522803374,-1.051090473335101,,,
1380,1382,0.015276678005368714,0.0007684392393234946,-0.0011988891601610052,0.0014240203941248985,-1.0008028356646201,0.0002548111619956458,-0.00041589207355308567,0.0004877447540690279,-1.0211012226753473,0.04754471618075562,0.05840112374883325,0.8565461868747638
1380,1388,0.0022103081241470913,0.0001780231966770314,-0.00022416008452468849,0.0002862516411293121,-0.8996149630151564,5.1579129284867814e-05,-8.659321759317306e-05,0.00010079083247460417,-1.0335825245999988,0.004754363053045683,0.01706160131279863,-1.9407897757748078
1382,1562,0.009186661238082757,0.0005380861331963417,-0.0007496146385018189,0.0009227452481559597,-0.9482124582004792,0.0001817096378571348,-0.00026439733001430775,0.00032081823609150686,-0.9686721525637342,0.01752201918804226,0.02522237200247682,0.88510290383098
1388,1394,-0.0411305827773498,-0.0021089725762481982,0.003189955288013166,0.0038240789828258154,2.1549554931006156,-0.0007222246556702731,0.0010984390169510177,0.0013146013567687973,2.152426536484661,,,
1388,1411,0.04334089090149694,0.0023887727808131515,-0.0034405306721124462,0.004188494562978483,-0.9639036994806491,0.0008168018982246084,-0.0011976351344368996,0.0014496534952122228,-0.9722449269907547,0.160450419746719,0.033539347365467105,0.21673592028493285
1411,1565,0.07453240787805529,0.003545990039778662,-0.00543351464786346,0.006488229865745839,-0.9925853923990505,0.001304313633675643,-0.0018066300350627926,0.0022282607878305327,-0.9454839995905004,0.2751572563901488,0.08642420632287984,0.4122411702643232
1411,1479,-0.031191516976558097,-0.000995788340258325,0.0019553905814465615,0.002194344263009875,2.041818832452387,-0.00041808891679834536,0.0005916852949694151,0.0007244928092346103,2.185942708152848,0.15585474709110322,0.03589856033446019,0.2363567570904448
1429,1444,0.012051637887366067,0.0007231000450014218,-0.0010148004071267025,0.0012460712425000342,-0.9516944848954276,0.0002356667936256725,-0.00036521372740143973,0.00043464917381752657,-0.9977431207492057,0.31115802205544246,0.05212643921357672,0.4913179627543992
1444,1480,-0.022651025161410782,0.0005579560878318884,0.000841754809844857,0.0010098842289320183,0.9854415853828447,0.00014029408182515652,0.0001328113756185565,0.00019318719131675637,0.7580064197860962,0.38112940995382666,0.12044032934568592,-2.4422679507063796
1444,1479,0.034702663048777255,0.000569569544241834,-0.0019667599018158913,0.002047572703744291,-1.2889098482158392,0.00026555230399303025,-0.0005531525819384697,0.0006135925399328142,-1.123218955741001,0.11902282112753648,0.04864358479382313,0.2780749034826258
1466,1513,0.043850001261844296,-0.00010201486429893317,-0.0022092396936117084,0.002211593781951714,-1.6169400067365534,8.986787398989084e-06,-0.0005577173183469171,0.0005577897180226891,-1.5546842043418456,0.198553096146701,0.06297407647539703,-0.002971060890289659
1466,2835,-0.017517821527209796,0.0005317568146733441,0.0006159996561746485,0.0008137695535953814,0.8586646200724364,0.00014807977345503,8.21389903659774e-05,0.00016933526816595275,0.5064400523372095,,,
1480,1662,0.016971422295765762,0.0006544620359919725,-0.0011388479460257878,0.0013135049298430186,-1.0492098967579107,0.00025601543091932627,-0.00036077014292162105,0.00044237879344798526,-0.9536325743996413,0.15615141078910225,0.06329708255460523,0.4721198307160547
1480,1525,-0.039622447457177114,0.00017684260112063634,0.0019070350404404924,0.0019152169462071347,1.4783290689743254,-4.5452213086497545e-07,0.0004569207206032871,0.0004569209466712974,1.5717910770008932,0.1332917561547851,0.07174112579512479,0.5568348701113939
1513,1525,0.04539354846734681,-9.766739315385914e-05,-0.002263769233047666,0.002265875120164103,-1.61391329323678,2.315808240589374e-05,-0.0005643758763725973,0.0005648508003110692,-1.5297862494796182,0.1074073357809268,0.040086916501572686,0.26962508223075315
1513,2881,-0.0015435472055023546,0.00012987105305237162,1.7424199044521247e-05,0.00013103470201925526,0.1333689550611433,4.209829288501433e-05,-1.2026001539121318e-05,4.378231351643488e-05,-0.2782539321000061,0.015564814487832835,0.00020675654249002515,nan
1525,1704,0.005771101010169397,0.00038833930481023507,-0.0004402567984126497,0.0005870549073204764,-0.8479735383598896,0.00015295733205394926,-0.0001491538180756153,0.00021364177230962075,-0.7728090449881094,0.03693444276193283,0.016119150672107316,0.46940653201921806
1552,1605,-0.07391009725712129,-0.004134276519410397,0.00545569189460349,0.006845203896728743,2.2192653253921373,-0.0015833673985074948,0.0018089931495333862,0.0024040608423488603,2.2897823452243626,0.09682183666805187,0.04611777234826735,-2.4104142856127666
1552,1597,0.08260271272855431,0.005214624433595438,-0.00627724035396857,0.008160640565846655,-0.8776027697253437,0.0020067027958166226,-0.002107061998906666,0.0029097364791291335,-0.8097892759659507,0.08716504157289724,0.037195827403383855,0.06356160788076275
1562,1578,0.07940542342027461,0.004082038443416234,-0.005818236775171742,0.007107384682531887,-0.9590015453559338,0.001534398000782551,-0.0019312371237693942,0.002466587532002579,-0.8994084957747046,,,
1562,1565,-0.07021876218219278,-0.003408327867360908,0.005038061177139422,0.0060826605425609945,2.1655865849263107,-0.001294122198940556,0.0016530521513934179,0.0020993650661609922,2.2350034934088945,0.29305442910148527,0.108611524715643,-0.14771181683139137
1565,1589,0.004313645695863017,0.0007049298166514861,-0.0005102429969062292,0.0008702148943198732,-0.6265349538060081,0.0002587445715568027,-0.00020299396403056078,0.000328869735218907,-0.6652391726717003,0.17081040746615714,0.08430268133217046,0.7830763224297389
1578,1605,0.07391009725712047,0.0037559511882125605,-0.005391320308100347,0.006570654761343847,-0.9623112486886397,0.0014145790610280305,-0.001784338362299133,0.0022770369586529106,-0.900476350860691,,,
1578,1642,0.00549532616315529,0.0004425609449605919,-0.00044860710550759545,0.0006301654743924924,-0.7921825939863951,0.00017132627844541922,-0.0001557721787376401,0.00023155488626809111,-0.7378822189766975,0.04249901204534773,0.04020535382886137,-1.6242699706604362
1584,1589,-0.014680602785739868,-0.0012196241366405995,0.0011920717364822249,0.0017054377911832712,2.3676184851724837,-0.0004791452146662736,0.000411328456520373,0.0006314833615235018,2.4322058324249425,,,
1584,1586,0.0029450012612125833,0.00042793292923966206,-0.0002955226244878905,0.0005200578943847005,-0.6043769101108671,0.00016966250837755216,-0.00011044890496014463,0.00020244586277782517,-0.5770721412501264,,,
1584,1642,0.011735601524527158,0.0007916912074009477,-0.0008965491119942996,0.0011960665859782798,-0.8474292475932234,0.0003094827062887206,-0.0003008795515602347,0.0004316341622704098,-0.7713039350176523,0.052634669262203504,0.021349193278792318,0.42628454902373203
1586,1656,0.003886266129802562,0.0004916941936576383,-0.0003607107229145186,0.0006098158785257643,-0.632927330308132,0.0001969526741913449,-0.00013051786167542223,0.00023627371433878697,-0.5852419806490233,0.04632743076106627,0.020002809990733842,0.5913403626754709
1586,1681,-0.0009412648685899171,-3.6889270783255856e-05,6.078890260175413e-05,7.110632164896398e-05,2.1162316660635923,-1.5296902705061916e-05,1.847572002461018e-05,2.3986401622500865e-05,2.262346893010656,0.008105919784962784,0.002139974054181067,0.14207962529911408
1589,1662,-0.010366957089876812,-0.0002807713865296681,0.0006370826552376365,0.0006962089349458462,1.9859014198531946,-0.00011730418772635791,0.00018975702847916996,0.00022308743199782712,2.124477049809194,0.0700784944075418,0.01874664032934512,0.5186429952256955
1597,5555,0.0009362942058734071,2.4373195470746047e-05,-6.634015181706633e-05,7.067579784174074e-05,-1.2187076025409282,6.953019857124662e-06,-2.235092949102279e-05,2.3407446128235392e-05,-1.2692018643970902,0.003206024533729791,0.008091091558545689,0.7420165382967056
1642,1654,0.01723092768768232,0.0014151277022698134,-0.0013733345489292054,0.0019719620171326896,-0.7704113998797467,0.000561921467584271,-0.00046643266974916777,0.0007302843084315841,-0.6928077186826171,,,
1654,1656,-0.008406857521423821,0.001303726964414858,0.00010629399413327031,0.0013080529083072993,0.08135093455889139,0.0005436150305848436,-4.656242675700156e-05,0.0005456054994804043,-0.08544476240701256,0.016089797111346695,0.0599410689392515,0.5035698273342761
1654,5627,0.025637785209106347,0.00017306481334853114,-0.0014871451733128717,0.0014971814172394515,-1.4549435916016213,4.6363747253344634e-05,-0.0004216654562179354,0.0004242067350088299,-1.4612823822717538,0.12820087319532975,0.03906670925407045,0.5708451328951265
1656,1737,-0.00452059139162124,0.0019564577656584004,-0.000271676607173828,0.0019752304087600875,-0.13797912650147748,0.0008141273677307235,-0.00017982243927860817,0.0008337502507083673,-0.21738716569845437,0.03169075850944862,0.042534572314065,nan
1662,1681,0.0066044652058889755,0.0006707899240456724,-0.0005704930475206691,0.0008805801720857785,-0.7047723454267786,0.00026671066539164047,-0.00020297095472123947,0.0003351593464221206,-0.6505138441735118,,,
1681,1704,0.0056632003372990534,0.0006755091080339151,-0.000517474558210735,0.0008509362334700356,-0.6536949771918816,0.0002697463029068661,-0.00018762991418907096,0.00032858492453324893,-0.6077528099115487,0.03830666421315974,0.02325822841483222,0.17524166643140376
1704,1752,0.011434301347468374,0.0012337321374532714,-0.0009866370962526522,0.0015797302765620728,-0.6745686206709168,0.0004978826495986127,-0.00034728507714896465,0.0006070371138420593,-0.6090622585314145,0.073353877624867,0.02430062280889201,0.20689143043277386
1718,1752,0.017458144136520585,-9.052742926424677e-05,-0.0007904693528739415,0.000795636231755531,-1.6848231878882047,9.33366122625201e-06,-0.0001660184932393624,0.00016628065831405245,-1.5146348363519355,0.17344453892087686,0.03722906242896002,0.008649251546595644
1718,3075,-0.015838302563107684,-9.356092841423607e-05,0.0007751247085131169,0.0007807508956596068,1.690919551665533,-7.755339496492912e-05,0.00018018773920868168,0.00019616867851857028,1.9772346893460262,0.11473635809183796,0.04152225929713169,0.011060414001421659
