edge_u,edge_v,flow_sign,geometry_source,length_m,radius_m,tile_id
39297,40443,-1.0,radius_adapted_m+length_true,8.728709036805689e-05,2.0304786941534712e-06,39
39315,39321,1.0,radius_adapted_m+length_true,5.7766405891173044e-05,2.7378000102986673e-06,39
39321,39347,1.0,radius_adapted_m+length_true,6.659211910774983e-05,2.8594615922069305e-06,39
39321,39340,1.0,radius_adapted_m+length_true,0.00012744183481993066,1.7656019424325528e-06,39
39347,39418,1.0,radius_adapted_m+length_true,9.776330718622083e-05,2.600309986424238e-06,39
39347,39357,-1.0,radius_adapted_m+length_true,6.29178337901841e-05,3.0787009527265475e-06,39
39357,39388,-1.0,radius_adapted_m+length_true,5.871457646065622e-05,3.974699834813525e-06,39
39357,39468,1.0,radius_adapted_m+length_true,8.181449475830342e-05,2.7524146958019354e-06,39
39388,39483,-1.0,radius_adapted_m+length_true,8.175177736374692e-05,3.1250653692486165e-06,39
39418,39420,1.0,radius_adapted_m+length_true,4.871057361089629e-05,3.316029570633271e-06,39
39418,39422,-1.0,radius_adapted_m+length_true,7.592582922136981e-05,2.3921506825304232e-06,39
39422,39447,1.0,radius_adapted_m+length_true,7.797264226491434e-05,2.632076741943567e-06,39
39445,39468,-1.0,radius_adapted_m+length_true,6.337542893102332e-05,3.2282388680128773e-06,39
39445,40490,1.0,radius_adapted_m+length_true,8.363094095099773e-05,2.5336770240361705e-06,39
39468,39510,1.0,radius_adapted_m+length_true,9.274467136863521e-05,3.2652908512706984e-06,39
39483,41497,1.0,radius_adapted_m+length_true,9.040350374984827e-05,2.814206569758886e-06,39
39483,39528,1.0,radius_adapted_m+length_true,0.0001377265841763066,1.8160207039718984e-06,39
39528,39529,-1.0,radius_adapted_m+length_true,7.305389315670259e-05,3.3124547424753566e-06,39
39529,41823,-1.0,radius_adapted_m+length_true,6.644967101057246e-05,4.1475261503862986e-06,39
39529,41929,1.0,radius_adapted_m+length_true,0.00010965289108413672,3.0296594270304003e-06,39
39774,39790,-1.0,radius_adapted_m+length_true,8.135278734416434e-05,5.172395924643965e-06,39
39790,39854,-1.0,radius_adapted_m+length_true,0.000124555124322705,2.920374815105767e-06,39
39790,39821,1.0,radius_adapted_m+length_true,4.349364076621665e-05,3.695073584800364e-06,39
39821,39885,1.0,radius_adapted_m+length_true,8.99844733618019e-05,2.8709897409607973e-06,39
39821,39904,-1.0,radius_adapted_m+length_true,7.083031966230028e-05,3.0357258128602865e-06,39
39835,40438,-1.0,radius_adapted_m+length_true,0.0001233290587711517,3.3161857716570386e-06,39
39835,39855,-1.0,radius_adapted_m+length_true,7.593621863423565e-05,2.774769010240798e-06,39
39854,39863,1.0,radius_adapted_m+length_true,7.106135728739394e-05,2.672166446070372e-06,39
39863,39951,1.0,radius_adapted_m+length_true,6.60487173762807e-05,2.6646038237191817e-06,39
39863,39904,1.0,radius_adapted_m+length_true,3.816743238369814e-05,2.9939747754033763e-06,39
39904,39967,1.0,radius_adapted_m+length_true,7.74697766360536e-05,2.388220178805963e-06,39
39951,39967,1.0,radius_adapted_m+length_true,6.25940047936973e-05,2.6444164499503213e-06,39
39962,40458,-1.0,radius_adapted_m+length_true,0.0001010610283933464,3.244733995963905e-06,39
39962,40557,-1.0,radius_adapted_m+length_true,0.00011324347052329569,2.3969539875416375e-06,39
40443,40455,1.0,radius_adapted_m+length_true,9.049685892541591e-05,2.583275674131371e-06,39
40455,40502,-1.0,radius_adapted_m+length_true,6.715185300805599e-05,3.061442242429603e-06,39
40458,40485,1.0,radius_adapted_m+length_true,0.00012237412687643578,2.3796382629511953e-06,39
40490,40514,-1.0,radius_adapted_m+length_true,9.209478277316442e-05,2.5656376036442496e-06,39
40502,40698,1.0,radius_adapted_m+length_true,9.128933862695204e-05,2.3201816096558626e-06,39
40514,40697,-1.0,radius_adapted_m+length_true,8.965742540813745e-05,2.943856729239717e-06,39
40546,40698,-1.0,radius_adapted_m+length_true,3.8897232876698174e-05,2.500814539780489e-06,39
40678,40691,-1.0,radius_adapted_m+length_true,9.042243297648749e-05,2.596630216994678e-06,39
40691,40697,-1.0,radius_adapted_m+length_true,0.000107831053865596,2.391452173633746e-06,39
40698,40725,-1.0,radius_adapted_m+length_true,8.114255151967995e-05,1.6812184645616664e-06,39
40725,40735,-1.0,radius_adapted_m+length_true,6.016300857834293e-05,3.093721197114931e-06,39
40725,40820,1.0,radius_adapted_m+length_true,0.00013725662006289232,1.97416029930117e-06,39
40735,40751,-1.0,radius_adapted_m+length_true,9.23528853100274e-05,2.4404010781399005e-06,39
41349,41388,1.0,radius_adapted_m+length_true,0.00011377673693027866,3.0850926423656884e-06,39
41350,41357,-1.0,radius_adapted_m+length_true,9.175120225280794e-05,2.6603983502990117e-06,39
41357,41421,1.0,radius_adapted_m+length_true,6.331774466795469e-05,3.6257335137075755e-06,39
41376,41388,-1.0,radius_adapted_m+length_true,9.625779996672518e-05,4.293498796175975e-06,39
41376,41472,1.0,radius_adapted_m+length_true,7.575549178812155e-05,5.048111157283554e-06,39
41376,41518,-1.0,radius_adapted_m+length_true,5.555423182492499e-05,5.996604890346453e-06,39
41421,41424,1.0,radius_adapted_m+length_true,9.964501541245186e-05,3.694135971731624e-06,39
41421,41423,-1.0,radius_adapted_m+length_true,5.539226749721992e-05,2.954721764994517e-06,39
41423,41575,-1.0,radius_adapted_m+length_true,4.5943017172525355e-05,4.095885622925455e-06,39
41424,41442,1.0,radius_adapted_m+length_true,5.624090755020886e-05,5.790615930129325e-06,39
41442,41446,1.0,radius_adapted_m+length_true,7.472615475337425e-05,3.3449727152014075e-06,39
41446,41522,1.0,radius_adapted_m+length_true,0.00011765416838499525,2.3631956140851836e-06,39
41446,41471,1.0,radius_adapted_m+length_true,9.322037563174437e-05,2.0098253297845927e-06,39
41454,41619,-1.0,radius_adapted_m+length_true,6.079130584843892e-05,4.130680126447281e-06,39
41454,41707,1.0,radius_adapted_m+length_true,0.00010760375751376841,4.127567631456311e-06,39
41471,41522,-1.0,radius_adapted_m+length_true,6.0637159482941314e-05,4.30116326258767e-06,39
41472,41497,1.0,radius_adapted_m+length_true,0.00016803593292790252,2.6913903185785557e-06,39
41497,41819,1.0,radius_adapted_m+length_true,5.510427455950863e-05,3.996002649481994e-06,39
41538,41819,1.0,radius_adapted_m+length_true,0.00022814463259698424,2.3149913129180377e-06,39
41538,41714,-1.0,radius_adapted_m+length_true,7.880286815724547e-05,4.529866150677485e-06,39
41585,41619,1.0,radius_adapted_m+length_true,6.048505134706081e-05,2.577437981682399e-06,39
41585,41601,1.0,radius_adapted_m+length_true,5.971137237707866e-05,2.953472901955628e-06,39
41601,41622,1.0,radius_adapted_m+length_true,3.3447338337052514e-05,3.0318835592522285e-06,39
41601,41619,1.0,radius_adapted_m+length_true,4.1733908626032563e-05,2.6693385577275263e-06,39
41622,41647,-1.0,radius_adapted_m+length_true,7.919297418881094e-05,1.665017597341578e-06,39
41622,41675,1.0,radius_adapted_m+length_true,7.681924959530747e-05,2.9965852953775263e-06,39
41627,41707,-1.0,radius_adapted_m+length_true,7.640098461812546e-05,4.360574094260868e-06,39
41627,41675,-1.0,radius_adapted_m+length_true,7.442812811700923e-05,4.3252821061854155e-06,39
41627,42402,1.0,radius_adapted_m+length_true,0.00013932190578582284,4.584884484901757e-06,39
41647,41661,-1.0,radius_adapted_m+length_true,6.660984690429601e-05,1.7573690584133642e-06,39
41675,42318,-1.0,radius_adapted_m+length_true,8.257530399552946e-05,3.545379710861836e-06,39
41707,41714,1.0,radius_adapted_m+length_true,0.00012641512933030404,2.5136195815334403e-06,39
41714,41742,1.0,radius_adapted_m+length_true,7.675209926385172e-05,4.149409589932636e-06,39
41736,41750,-1.0,radius_adapted_m+length_true,5.8806201883507835e-05,4.013075921820549e-06,39
41736,41882,1.0,radius_adapted_m+length_true,5.346051861590734e-05,4.829411597498897e-06,39
41742,41750,1.0,radius_adapted_m+length_true,5.14746944051185e-05,3.4084506489921375e-06,39
41742,41765,-1.0,radius_adapted_m+length_true,7.414473210351285e-05,4.506438860574654e-06,39
41750,42098,1.0,radius_adapted_m+length_true,0.00013217096635467367,2.429635194539534e-06,39
41765,42402,-1.0,radius_adapted_m+length_true,6.070930497544721e-05,4.540889835980754e-06,39
41765,42511,1.0,radius_adapted_m+length_true,7.415074360433991e-05,4.8139521839419666e-06,39
41819,41823,1.0,radius_adapted_m+length_true,9.49534102818291e-05,3.854681741742031e-06,39
41823,41894,-1.0,radius_adapted_m+length_true,0.0001277668645516273,2.9000432209248895e-06,39
41865,41936,1.0,radius_adapted_m+length_true,7.014641843851417e-05,2.0684564048668463e-06,39
41865,41894,-1.0,radius_adapted_m+length_true,7.51210466703037e-05,2.8766549884948063e-06,39
41865,42014,1.0,radius_adapted_m+length_true,0.00014404677812720145,2.8017714387726554e-06,39
41882,42056,1.0,radius_adapted_m+length_true,0.00012042583557843206,3.1676893859173334e-06,39
41894,41899,-1.0,radius_adapted_m+length_true,3.670856207851446e-05,3.3819039208314276e-06,39
41899,42056,-1.0,radius_adapted_m+length_true,5.78399749424153e-05,3.4818292188950027e-06,39
41899,42011,1.0,radius_adapted_m+length_true,0.0002141097605093748,2.3906013640840522e-06,39
41929,41936,1.0,radius_adapted_m+length_true,3.138335540802336e-05,2.573864106613415e-06,39
41936,41941,1.0,radius_adapted_m+length_true,8.007174424063964e-05,1.8526011253711277e-06,39
41941,41969,1.0,radius_adapted_m+length_true,8.319019427088353e-05,2.8713133050067147e-06,39
41969,41971,1.0,radius_adapted_m+length_true,9.133995961313422e-05,3.2051503875105554e-06,39
41996,42014,1.0,radius_adapted_m+length_true,5.118286397914277e-05,3.6861620172033355e-06,39
41996,42011,-1.0,radius_adapted_m+length_true,6.360124813930692e-05,3.1708377103253733e-06,39
42011,42220,-1.0,radius_adapted_m+length_true,3.876477940139358e-05,3.179858757854141e-06,39
42056,42062,1.0,radius_adapted_m+length_true,3.997918131967442e-05,2.9218266783571003e-06,39
42062,42156,1.0,radius_adapted_m+length_true,7.682658922220483e-05,3.2312464764319463e-06,39
42098,42509,-1.0,radius_adapted_m+length_true,8.996763848531566e-05,2.8148552477494835e-06,39
42098,42125,1.0,radius_adapted_m+length_true,8.722731522503487e-05,3.661164054370059e-06,39
42125,42156,-1.0,radius_adapted_m+length_true,6.288977021390278e-05,4.049750963472838e-06,39
42140,42156,-1.0,radius_adapted_m+length_true,9.610364043700334e-05,2.537614669322523e-06,39
42140,42253,1.0,radius_adapted_m+length_true,0.0001569541208457645,2.2203993417874323e-06,39
42140,42241,1.0,radius_adapted_m+length_true,0.0001094558390915271,1.904644078324026e-06,39
42209,42220,1.0,radius_adapted_m+length_true,3.836755439104213e-05,2.9952863113530013e-06,39
42236,42241,-1.0,radius_adapted_m+length_true,9.929380334370712e-05,3.5991334345373047e-06,39
42236,42253,-1.0,radius_adapted_m+length_true,7.36705176779203e-05,2.8008585687221737e-06,39
42236,42910,1.0,radius_adapted_m+length_true,9.659699803250734e-05,2.981840096178048e-06,39
48685,56440,1.0,radius_adapted_m+length_true,0.00010699420505509317,2.795243305209029e-06,43
51258,56440,1.0,radius_adapted_m+length_true,6.204467143882738e-05,2.0728111073756003e-06,43
51264,56452,1.0,radius_adapted_m+length_true,6.329017789901622e-05,4.308687486289699e-06,43
51315,57104,1.0,radius_adapted_m+length_true,9.522056922825913e-05,1.9717402268102147e-06,43
51315,57114,1.0,radius_adapted_m+length_true,0.00015297125150847505,2.597266950870706e-06,43
51502,57165,1.0,radius_adapted_m+length_true,5.220536670593577e-05,3.948701793798768e-06,43
51502,57211,-1.0,radius_adapted_m+length_true,7.465824356444859e-05,3.6764517849962694e-06,43
52184,57331,1.0,radius_adapted_m+length_true,4.7073730999721104e-05,2.871605476246327e-06,43
52202,57343,-1.0,radius_adapted_m+length_true,5.169153995455173e-05,4.128268648834794e-06,43
56431,56474,-1.0,radius_adapted_m+length_true,6.338582387361008e-05,2.1085687337782255e-06,43
56440,56466,1.0,radius_adapted_m+length_true,5.8927839148970404e-05,2.8073429128878528e-06,43
56452,56483,1.0,radius_adapted_m+length_true,7.6015065956565e-05,3.8489605977657585e-06,43
56466,56483,-1.0,radius_adapted_m+length_true,8.053846757123627e-05,2.3454366198355747e-06,43
56466,56474,1.0,radius_adapted_m+length_true,4.337078513609466e-05,2.5898330820032654e-06,43
56474,56584,1.0,radius_adapted_m+length_true,5.098767991121715e-05,2.5932351781340857e-06,43
56484,57128,1.0,radius_adapted_m+length_true,5.807101340223027e-05,3.5094124039273156e-06,43
56484,56584,1.0,radius_adapted_m+length_true,6.565793432280996e-05,3.1052253656238465e-06,43
56585,56601,1.0,radius_adapted_m+length_true,0.00013117467401039623,1.9977693088847172e-06,43
56585,56611,1.0,radius_adapted_m+length_true,9.106181008687383e-05,3.2495157060381148e-06,43
56611,57232,-1.0,radius_adapted_m+length_true,9.335560747037629e-05,2.71479805062225e-06,43
56936,56965,1.0,radius_adapted_m+length_true,7.467612787002932e-05,3.0590649709693545e-06,43
56936,56945,1.0,radius_adapted_m+length_true,7.380211497894067e-05,2.812716289877389e-06,43
56942,56945,1.0,radius_adapted_m+length_true,7.059379862779219e-05,2.6246982173231234e-06,43
56945,57054,1.0,radius_adapted_m+length_true,0.0001038419037018547,2.6726747201961555e-06,43
56965,57054,1.0,radius_adapted_m+length_true,8.821168621865662e-05,2.925687896602127e-06,43
56965,57585,1.0,radius_adapted_m+length_true,7.159998052089635e-05,2.03274696760973e-06,43
57027,57069,1.0,radius_adapted_m+length_true,7.483045693509747e-05,2.9545213616185887e-06,43
57060,57069,1.0,radius_adapted_m+length_true,0.00010069989178911524,2.217887509963668e-06,43
57060,57077,1.0,radius_adapted_m+length_true,5.7682803816388384e-05,3.4365491603790554e-06,43
57076,58934,1.0,radius_adapted_m+length_true,6.179844037489224e-05,3.1488569517044255e-06,43
57076,58883,1.0,radius_adapted_m+length_true,8.095311993006838e-05,1.953417300106078e-06,43
57104,57128,1.0,radius_adapted_m+length_true,9.505274594251926e-05,1.7884845440243951e-06,43
57114,57137,1.0,radius_adapted_m+length_true,3.7329324801056284e-05,3.4943389267563e-06,43
57114,57216,1.0,radius_adapted_m+length_true,0.00013604805221803705,2.693657938907431e-06,43
57137,57211,1.0,radius_adapted_m+length_true,9.10949859187538e-05,3.2971645322769226e-06,43
57137,57259,1.0,radius_adapted_m+length_true,0.00019014388294106958,2.8595884561126636e-06,43
57165,57174,1.0,radius_adapted_m+length_true,4.9218310532058227e-05,3.096176801122009e-06,43
57165,57292,1.0,radius_adapted_m+length_true,0.00021754973573011343,2.4868991929813397e-06,43
57174,57331,-1.0,radius_adapted_m+length_true,5.8328649149816266e-05,1.758133814771648e-06,43
57174,57453,1.0,radius_adapted_m+length_true,6.731149394573832e-05,3.0805288079617513e-06,43
57216,57232,1.0,radius_adapted_m+length_true,8.147568755398593e-05,4.14444463227465e-06,43
57232,57323,1.0,radius_adapted_m+length_true,5.5302670170500136e-05,3.864246909135468e-06,43
57259,57288,1.0,radius_adapted_m+length_true,9.258074546767561e-05,3.6273982153317085e-06,43
57288,57633,1.0,radius_adapted_m+length_true,9.017910804414108e-05,4.375473980130695e-06,43
57292,57304,1.0,radius_adapted_m+length_true,6.929346660771765e-05,3.41617808274167e-06,43
57304,57552,-1.0,radius_adapted_m+length_true,7.519400929520107e-05,2.9389706259135735e-06,43
57304,57315,1.0,radius_adapted_m+length_true,4.047567472112247e-05,2.7364042207068234e-06,43
57315,57805,1.0,radius_adapted_m+length_true,0.00010945479602531126,2.7607343715766125e-06,43
57315,57633,1.0,radius_adapted_m+length_true,5.378792820040209e-05,1.6538793627616834e-06,43
57323,57585,1.0,radius_adapted_m+length_true,6.58560394690597e-05,3.1719742070635474e-06,43
57331,57336,1.0,radius_adapted_m+length_true,4.437611288621381e-05,3.3574067491258806e-06,43
57336,57343,1.0,radius_adapted_m+length_true,6.0713236108814316e-05,4.124675388977447e-06,43
57336,57360,-1.0,radius_adapted_m+length_true,4.537490574329809e-05,3.0545029994188185e-06,43
57358,57497,1.0,radius_adapted_m+length_true,9.885608375832694e-05,2.3017406223265207e-06,43
57358,57430,1.0,radius_adapted_m+length_true,0.00011156591244383657,2.154382557993142e-06,43
57360,57459,1.0,radius_adapted_m+length_true,8.438063555895714e-05,1.6252111317553462e-06,43
57396,57407,1.0,radius_adapted_m+length_true,7.183568785880916e-05,1.9528891974726038e-05,43
57416,57514,1.0,radius_adapted_m+length_true,0.00010878445195018028,4.150741571808787e-06,43
57430,57507,-1.0,radius_adapted_m+length_true,8.452244054753454e-05,2.4162256917914214e-06,43
57453,57552,1.0,radius_adapted_m+length_true,4.23553896091018e-05,3.522605483210116e-06,43
57459,57552,-1.0,radius_adapted_m+length_true,4.9094934273712594e-05,2.7720449079577366e-06,43
57459,57497,1.0,radius_adapted_m+length_true,0.00010239619347667462,3.009818516645977e-06,43
57497,57507,1.0,radius_adapted_m+length_true,3.8118400122818535e-05,3.4095330908947456e-06,43
57507,57528,1.0,radius_adapted_m+length_true,3.8276939986874895e-05,3.3242234838787497e-06,43
57514,57542,-1.0,radius_adapted_m+length_true,0.0001004267353506759,2.0591381079291766e-05,43
57528,57542,1.0,radius_adapted_m+length_true,0.00013218906801014147,4.4741678429957816e-06,43
57542,57875,1.0,radius_adapted_m+length_true,0.0001487319217650146,2.0527177857655566e-05,43
57555,57603,1.0,radius_adapted_m+length_true,0.00010698524191921978,1.7632618647028502e-06,43
57555,57582,1.0,radius_adapted_m+length_true,7.520898841574079e-05,3.411653802506779e-06,43
57582,57601,1.0,radius_adapted_m+length_true,8.982740074877931e-05,2.4109521321629012e-06,43
57585,57681,1.0,radius_adapted_m+length_true,8.485427890961266e-05,3.0555302697424907e-06,43
57601,57603,-1.0,radius_adapted_m+length_true,3.921571306820121e-05,2.6076348466719083e-06,43
57601,57733,1.0,radius_adapted_m+length_true,5.913289335243996e-05,3.5321742821699495e-06,43
