D,chi2,delta_chi2,objective,observation_source,tile_id,weight_mode
0.0023713737056616554,1046.5399000888794,10.263510476756892,weighted_least_squares,measured_graph,4,sigma
0.0031622776601683794,1073.142626924985,36.866237312862495,weighted_least_squares,measured_graph,4,sigma
0.004216965034285823,1128.8601217264973,92.5837321143747,weighted_least_squares,measured_graph,4,sigma
0.005623413251903491,1227.2511923119575,190.97480269983498,weighted_least_squares,measured_graph,4,sigma
0.007498942093324558,1377.6894524121392,341.41306280001663,weighted_least_squares,measured_graph,4,sigma
0.01,1578.903848177835,542.6274585657125,weighted_least_squares,measured_graph,4,sigma
0.01333521432163324,1816.8929860920125,780.61659647989,weighted_least_squares,measured_graph,4,sigma
0.01778279410038923,2068.508038243683,1032.2316486315606,weighted_least_squares,measured_graph,4,sigma
0.023713737056616554,2308.1203460879196,1271.843956475797,weighted_least_squares,measured_graph,4,sigma
0.03162277660168379,2515.7410837461252,1479.4646941340027,weighted_least_squares,measured_graph,4,sigma
0.042169650342858224,2683.954731510792,1647.6783418986695,weighted_least_squares,measured_graph,4,sigma
0.05623413251903491,2818.0756236165635,1781.799234004441,weighted_least_squares,measured_graph,4,sigma
0.07498942093324558,2928.893209983811,1892.6168203716886,weighted_least_squares,measured_graph,4,sigma
0.1,3024.7190161596964,1988.4426265475738,weighted_least_squares,measured_graph,4,sigma
1e-06,975095.3067615386,881.7009778924985,weighted_least_squares,measured_graph,5,sigma
1.333521432163324e-06,975095.2102204711,881.6044368250296,weighted_least_squares,measured_graph,5,sigma
1.778279410038923e-06,975095.0814967136,881.4757130674552,weighted_least_squares,measured_graph,5,sigma
2.3713737056616552e-06,975094.9096916788,881.3039080327144,weighted_least_squares,measured_graph,5,sigma
3.162277660168379e-06,975094.6803981675,881.0746145213488,weighted_least_squares,measured_graph,5,sigma
4.216965034285822e-06,975094.3742831426,880.7684994965093,weighted_least_squares,measured_graph,5,sigma
5.623413251903491e-06,975093.9654582492,880.3596746030962,weighted_least_squares,measured_graph,5,sigma
7.498942093324558e-06,975093.4192014738,879.8134178277105,weighted_least_squares,measured_graph,5,sigma
1e-05,975092.688811513,879.0830278669018,weighted_least_squares,measured_graph,5,sigma
1.333521432163324e-05,975091.7114019428,878.1056182966568,weighted_least_squares,measured_graph,5,sigma
1.778279410038923e-05,975090.4019281184,876.7961444723187,weighted_least_squares,measured_graph,5,sigma
2.3713737056616554e-05,975088.6449365494,875.0391529032495,weighted_least_squares,measured_graph,5,sigma
3.1622776601683795e-05,975086.2828784116,872.6770947654732,weighted_least_squares,measured_graph,5,sigma
4.216965034285822e-05,975083.0993012807,869.4935176345753,weighted_least_squares,measured_graph,5,sigma
5.623413251903491e-05,975078.7944513649,865.1886677187867,weighted_least_squares,measured_graph,5,sigma
7.498942093324559e-05,975072.9492373989,859.3434537528083,weighted_least_squares,measured_graph,5,sigma
0.0001,975064.9713673674,851.3655837213155,weighted_least_squares,measured_graph,5,sigma
0.0001333521432163324,975054.0140516958,840.4082680497086,weighted_least_squares,measured_graph,5,sigma
0.00017782794100389227,975038.8530649792,825.2472813330824,weighted_least_squares,measured_graph,5,sigma
0.00023713737056616554,975017.702818934,804.0970352878794,weighted_least_squares,measured_graph,5,sigma
0.00031622776601683794,974987.9508161022,774.3450324560981,weighted_least_squares,measured_graph,5,sigma
